service_id,date,exception_type
1153,20201124,1
1153,20201201,1
1153,20201208,1
1153,20201125,1
1153,20201202,1
1153,20201209,1
1153,20201119,1
1153,20201126,1
1153,20201203,1
1153,20201210,1
1153,20201120,1
1153,20201127,1
1153,20201204,1
1153,20201211,1
1153,20201121,1
1153,20201128,1
1153,20201212,1
1153,20201122,1
1153,20201129,1
1154,20201123,2
1154,20201130,2
1154,20201207,2
1154,20210405,2
1154,20210524,2
1154,20201124,2
1154,20201201,2
1154,20201208,2
1154,20201125,2
1154,20201202,2
1154,20201209,2
1154,20201119,2
1154,20201126,2
1154,20201203,2
1154,20201210,2
1154,20210513,2
1154,20201120,2
1154,20201127,2
1154,20201204,2
1154,20201211,2
1154,20201121,2
1154,20201128,2
1154,20201205,2
1154,20201212,2
1154,20210404,1
1154,20210523,1
1155,20210512,1
1155,20201224,1
1155,20201231,1
1155,20210401,1
1156,20201120,2
1156,20201127,2
1156,20201204,2
1156,20201211,2
1156,20201121,2
1156,20201128,2
1156,20201205,2
1156,20201212,2
1156,20210404,1
1156,20210523,1
1157,20201123,1
1157,20201130,1
1157,20201207,1
1157,20201124,1
1157,20201201,1
1157,20201208,1
1157,20201125,1
1157,20201202,1
1157,20201209,1
1157,20201119,1
1157,20201126,1
1157,20201203,1
1157,20201210,1
1157,20201120,1
1157,20201127,1
1157,20201211,1
1157,20201121,1
1157,20201128,1
1157,20201205,1
1157,20201212,1
1158,20201123,1
1158,20201130,1
1158,20201207,1
1158,20201124,1
1158,20201201,1
1158,20201208,1
1158,20201125,1
1158,20201202,1
1158,20201209,1
1158,20201119,1
1158,20201126,1
1158,20201203,1
1158,20201210,1
1158,20201120,1
1158,20201127,1
1158,20201204,1
1158,20201211,1
1158,20201128,1
1158,20201205,1
1158,20201212,1
1158,20201122,1
1158,20201129,1
1159,20201123,1
1159,20201130,1
1159,20201207,1
1159,20201124,1
1159,20201201,1
1159,20201208,1
1159,20201125,1
1159,20201202,1
1159,20201209,1
1159,20201119,1
1159,20201126,1
1159,20201203,1
1159,20201210,1
1159,20201120,1
1159,20201127,1
1159,20201211,1
1160,20201203,1
1160,20201204,1
1161,20201120,2
1161,20201121,2
1162,20201123,2
1162,20201130,2
1162,20201207,2
1163,20201128,1
1163,20201205,1
1163,20201212,1
1163,20201122,1
1163,20201129,1
1163,20201206,1
1164,20201123,1
1164,20201130,1
1164,20201207,1
1164,20201201,1
1164,20201125,1
1164,20201202,1
1164,20201209,1
1164,20201126,1
1164,20201203,1
1164,20201210,1
1164,20201127,1
1164,20201204,1
1164,20201211,1
1164,20201121,1
1164,20201128,1
1164,20201205,1
1164,20201212,1
1165,20201127,1
1165,20201204,1
1165,20201211,1
1165,20201121,1
1165,20201128,1
1165,20201205,1
1165,20201212,1
1166,20201130,1
1166,20201207,1
1166,20201201,1
1166,20201208,1
1166,20201202,1
1166,20201209,1
1166,20201126,1
1166,20201203,1
1166,20201210,1
1166,20201127,1
1166,20201204,1
1166,20201211,1
1167,20201123,2
1167,20201130,2
1167,20201207,2
1167,20210405,2
1167,20210524,2
1167,20201124,2
1167,20201201,2
1167,20201208,2
1167,20201125,2
1167,20201202,2
1167,20201209,2
1167,20201119,2
1167,20201126,2
1167,20201203,2
1167,20201210,2
1167,20210513,2
1168,20201123,1
1168,20201130,1
1168,20201207,1
1168,20201124,1
1168,20201201,1
1168,20201208,1
1168,20201125,1
1168,20201202,1
1168,20201209,1
1168,20201126,1
1168,20201203,1
1168,20201210,1
1169,20201123,2
1169,20201130,2
1169,20201207,2
1169,20201214,2
1169,20201124,2
1169,20201201,2
1169,20201208,2
1169,20201215,2
1169,20201125,2
1169,20201202,2
1169,20201209,2
1169,20201216,2
1169,20201119,2
1169,20201126,2
1169,20201203,2
1169,20201210,2
1169,20201217,2
1169,20201120,2
1169,20201127,2
1169,20201204,2
1169,20201211,2
1169,20201218,2
1169,20201121,2
1169,20201128,2
1169,20201205,2
1169,20201212,2
1169,20201219,2
1169,20201122,2
1169,20201129,2
1169,20201206,2
1169,20201213,2
1170,20201214,1
1170,20201215,1
1170,20201216,1
1170,20201217,1
1170,20201218,1
1170,20201219,1
1170,20201213,1
1171,20201125,1
1171,20201202,1
1171,20201209,1
1171,20201126,1
1171,20201203,1
1171,20201210,1
1171,20201129,1
1171,20201206,1
1172,20201205,1
1172,20201122,1
1172,20201129,1
1172,20201206,1
1173,20210405,1
1173,20210524,1
1173,20210513,1
1173,20201122,2
1173,20201129,2
1173,20201206,2
1173,20210404,2
1173,20210523,2
1174,20210405,2
1174,20210524,2
1174,20201124,2
1174,20201125,2
1174,20201119,2
1174,20210513,2
1174,20201120,2
1174,20201225,2
1174,20210101,2
1174,20210402,2
1175,20210512,1
1175,20201225,1
1175,20210101,1
1175,20210402,1
1175,20201129,1
1175,20201206,1
1175,20210404,1
1175,20210523,1
1176,20201123,1
1176,20201130,1
1176,20201207,1
1176,20201124,1
1176,20201201,1
1176,20201208,1
1176,20201125,1
1176,20201202,1
1176,20201209,1
1176,20201126,1
1176,20201203,1
1176,20201210,1
1176,20201127,1
1176,20201204,1
1176,20201211,1
1176,20201121,1
1176,20201128,1
1176,20201212,1
1177,20201225,1
1177,20210101,1
1177,20210402,1
1177,20201121,2
1177,20201128,2
1177,20201205,2
1177,20201212,2
1177,20210404,1
1177,20210523,1
1178,20201122,2
1178,20201129,2
1178,20201206,2
1178,20201213,2
1179,20201219,1
1179,20201213,1
1180,20210405,1
1180,20210524,1
1180,20210513,1
1180,20201225,1
1180,20210101,1
1180,20210402,1
1180,20201121,2
1180,20201128,2
1180,20201205,2
1180,20201212,2
1180,20201219,2
1180,20201122,2
1180,20201129,2
1180,20201206,2
1180,20201213,2
1181,20201125,1
1181,20201202,1
1181,20201209,1
1181,20201126,1
1181,20201203,1
1181,20201210,1
1181,20201127,1
1181,20201204,1
1181,20201211,1
1182,20201123,1
1182,20201130,1
1182,20201207,1
1182,20201125,1
1182,20201202,1
1182,20201209,1
1182,20201119,1
1182,20201126,1
1182,20201203,1
1182,20201210,1
1182,20201120,1
1182,20201127,1
1182,20201204,1
1182,20201211,1
1182,20201121,1
1182,20201128,1
1182,20201205,1
1182,20201212,1
1182,20201122,1
1182,20201129,1
1182,20201206,1
1183,20201214,1
1183,20201215,1
1183,20201216,1
1183,20201217,1
1183,20201218,1
1183,20201219,1
1184,20201123,2
1184,20201130,2
1184,20201207,2
1184,20201214,2
1184,20201124,2
1184,20201201,2
1184,20201208,2
1184,20201215,2
1184,20201125,2
1184,20201202,2
1184,20201209,2
1184,20201216,2
1184,20201119,2
1184,20201126,2
1184,20201203,2
1184,20201210,2
1184,20201217,2
1184,20201120,2
1184,20201127,2
1184,20201204,2
1184,20201211,2
1184,20201218,2
1184,20201121,2
1184,20201128,2
1184,20201205,2
1184,20201212,2
1184,20201219,2
1185,20201214,1
1185,20201215,1
1185,20201216,1
1185,20201217,1
1185,20201218,1
1186,20201123,2
1186,20201130,2
1186,20201207,2
1186,20201214,2
1186,20210405,2
1186,20210524,2
1186,20201124,2
1186,20201201,2
1186,20201208,2
1186,20201215,2
1186,20201125,2
1186,20201202,2
1186,20201209,2
1186,20201216,2
1186,20201119,2
1186,20201126,2
1186,20201203,2
1186,20201210,2
1186,20201217,2
1186,20210513,2
1186,20201120,2
1186,20201127,2
1186,20201204,2
1186,20201211,2
1186,20201218,2
1186,20201225,2
1186,20210101,2
1186,20210402,2
1187,20201124,1
1187,20201208,1
1188,20201123,1
1188,20201130,1
1188,20201207,1
1188,20201124,1
1188,20201201,1
1188,20201208,1
1188,20201125,1
1188,20201202,1
1188,20201209,1
1188,20201126,1
1188,20201203,1
1188,20201210,1
1188,20201127,1
1188,20201204,1
1188,20201211,1
1188,20201121,1
1188,20201128,1
1188,20201205,1
1188,20201212,1
1189,20201123,1
1189,20201130,1
1189,20201207,1
1189,20201201,1
1189,20201125,1
1189,20201202,1
1189,20201209,1
1189,20201126,1
1189,20201203,1
1189,20201210,1
1189,20201127,1
1189,20201204,1
1189,20201211,1
1189,20201121,1
1189,20201128,1
1189,20201205,1
1189,20201212,1
1189,20201122,1
1189,20201129,1
1189,20201206,1
1190,20210405,1
1190,20210524,1
1190,20210513,1
1190,20210402,1
1190,20210327,1
1190,20210403,1
1190,20210410,1
1190,20210417,1
1190,20210424,1
1190,20210501,1
1190,20210508,1
1190,20210515,1
1190,20210522,1
1190,20210529,1
1190,20210605,1
1190,20210612,1
1190,20210328,1
1190,20210404,1
1190,20210411,1
1190,20210418,1
1190,20210425,1
1190,20210502,1
1190,20210509,1
1190,20210516,1
1190,20210523,1
1190,20210530,1
1190,20210606,1
1191,20210430,1
1192,20210426,1
1192,20210427,1
1192,20210428,1
1192,20210429,1
1192,20210430,1
1193,20210426,1
1193,20210427,1
1193,20210428,1
1193,20210429,1
1194,20201120,2
1194,20201127,2
1194,20201204,2
1194,20201211,2
1194,20201225,2
1194,20210101,2
1194,20210402,2
1194,20210430,2
1194,20210507,2
1194,20210514,2
1194,20210521,2
1194,20210528,2
1194,20210604,2
1194,20210611,2
1195,20201123,2
1195,20201130,2
1195,20201207,2
1195,20210405,2
1195,20210426,2
1195,20210503,2
1195,20210510,2
1195,20210517,2
1195,20210524,2
1195,20210531,2
1195,20210607,2
1195,20201124,2
1195,20201201,2
1195,20201208,2
1195,20210427,2
1195,20210504,2
1195,20210511,2
1195,20210518,2
1195,20210525,2
1195,20210601,2
1195,20210608,2
1195,20201125,2
1195,20201202,2
1195,20201209,2
1195,20210428,2
1195,20210505,2
1195,20210512,2
1195,20210519,2
1195,20210526,2
1195,20210602,2
1195,20210609,2
1195,20201119,2
1195,20201126,2
1195,20201203,2
1195,20201210,2
1195,20210429,2
1195,20210506,2
1195,20210513,2
1195,20210520,2
1195,20210527,2
1195,20210603,2
1195,20210610,2
1195,20201120,2
1195,20201127,2
1195,20201204,2
1195,20201211,2
1195,20201225,2
1195,20210101,2
1195,20210402,2
1195,20210430,2
1195,20210507,2
1195,20210514,2
1195,20210521,2
1195,20210528,2
1195,20210604,2
1195,20210611,2
1196,20201123,2
1196,20201130,2
1196,20201207,2
1196,20210405,2
1196,20210426,2
1196,20210503,2
1196,20210510,2
1196,20210517,2
1196,20210524,2
1196,20210531,2
1196,20210607,2
1196,20201124,2
1196,20201201,2
1196,20201208,2
1196,20210427,2
1196,20210504,2
1196,20210511,2
1196,20210518,2
1196,20210525,2
1196,20210601,2
1196,20210608,2
1196,20201125,2
1196,20201202,2
1196,20201209,2
1196,20210428,2
1196,20210505,2
1196,20210512,2
1196,20210519,2
1196,20210526,2
1196,20210602,2
1196,20210609,2
1196,20201119,2
1196,20201126,2
1196,20201203,2
1196,20201210,2
1196,20210429,2
1196,20210506,2
1196,20210513,2
1196,20210520,2
1196,20210527,2
1196,20210603,2
1196,20210610,2
1197,20201123,2
1197,20201130,2
1197,20201207,2
1197,20210405,2
1197,20210503,2
1197,20210510,2
1197,20210517,2
1197,20210524,2
1197,20210531,2
1197,20210607,2
1197,20201124,2
1197,20201201,2
1197,20201208,2
1197,20210504,2
1197,20210511,2
1197,20210518,2
1197,20210525,2
1197,20210601,2
1197,20210608,2
1197,20201125,2
1197,20201202,2
1197,20201209,2
1197,20210505,2
1197,20210512,2
1197,20210519,2
1197,20210526,2
1197,20210602,2
1197,20210609,2
1197,20201119,2
1197,20201126,2
1197,20201203,2
1197,20201210,2
1197,20210506,2
1197,20210513,2
1197,20210520,2
1197,20210527,2
1197,20210603,2
1197,20210610,2
1197,20201120,2
1197,20201127,2
1197,20201204,2
1197,20201211,2
1197,20201225,2
1197,20210101,2
1197,20210402,2
1197,20210507,2
1197,20210514,2
1197,20210521,2
1197,20210528,2
1197,20210604,2
1197,20210611,2
1198,20201123,2
1198,20201130,2
1198,20201207,2
1198,20210503,2
1198,20210510,2
1198,20210517,2
1198,20210524,2
1198,20210531,2
1198,20210607,2
1198,20201124,2
1198,20201201,2
1198,20201208,2
1198,20210504,2
1198,20210511,2
1198,20210518,2
1198,20210525,2
1198,20210601,2
1198,20210608,2
1198,20201125,2
1198,20201202,2
1198,20201209,2
1198,20210505,2
1198,20210512,2
1198,20210519,2
1198,20210526,2
1198,20210602,2
1198,20210609,2
1198,20201119,2
1198,20201126,2
1198,20201203,2
1198,20201210,2
1198,20210506,2
1198,20210513,2
1198,20210520,2
1198,20210527,2
1198,20210603,2
1198,20210610,2
1198,20201120,2
1198,20201127,2
1198,20201204,2
1198,20201211,2
1198,20210507,2
1198,20210514,2
1198,20210521,2
1198,20210528,2
1198,20210604,2
1198,20210611,2
1198,20201121,2
1198,20201128,2
1198,20201205,2
1198,20201212,2
1198,20210501,2
1198,20210508,2
1198,20210515,2
1198,20210522,2
1198,20210529,2
1198,20210605,2
1198,20210612,2
1198,20201122,2
1198,20201129,2
1198,20201206,2
1198,20210502,2
1198,20210509,2
1198,20210516,2
1198,20210523,2
1198,20210530,2
1198,20210606,2
1199,20201130,1
1199,20201207,1
1199,20201201,1
1199,20201208,1
1199,20201202,1
1199,20201209,1
1199,20201119,1
1199,20201203,1
1199,20201210,1
1199,20201120,1
1199,20201127,1
1199,20201204,1
1199,20201211,1
1199,20201128,1
1199,20201205,1
1199,20201212,1
1199,20201129,1
1199,20201206,1
1200,20210405,1
1200,20210503,1
1200,20210510,1
1200,20210517,1
1200,20210524,1
1200,20210531,1
1200,20210607,1
1200,20210504,1
1200,20210511,1
1200,20210518,1
1200,20210525,1
1200,20210601,1
1200,20210608,1
1200,20210505,1
1200,20210512,1
1200,20210519,1
1200,20210526,1
1200,20210602,1
1200,20210609,1
1200,20210506,1
1200,20210513,1
1200,20210520,1
1200,20210527,1
1200,20210603,1
1200,20210610,1
1200,20201225,1
1200,20210101,1
1200,20210402,1
1200,20210507,1
1200,20210514,1
1200,20210521,1
1200,20210528,1
1200,20210604,1
1200,20210611,1
1200,20201121,2
1200,20201128,2
1200,20201205,2
1200,20201212,2
1200,20201122,2
1200,20201129,2
1200,20201206,2
1201,20210503,1
1201,20210510,1
1201,20210517,1
1201,20210524,1
1201,20210531,1
1201,20210607,1
1201,20210504,1
1201,20210511,1
1201,20210518,1
1201,20210525,1
1201,20210601,1
1201,20210608,1
1201,20210505,1
1201,20210512,1
1201,20210519,1
1201,20210526,1
1201,20210602,1
1201,20210609,1
1201,20210506,1
1201,20210513,1
1201,20210520,1
1201,20210527,1
1201,20210603,1
1201,20210610,1
1201,20210507,1
1201,20210514,1
1201,20210521,1
1201,20210528,1
1201,20210604,1
1201,20210611,1
1201,20210424,1
1201,20210501,1
1201,20210508,1
1201,20210515,1
1201,20210522,1
1201,20210529,1
1201,20210605,1
1201,20210612,1
1201,20210425,1
1201,20210502,1
1201,20210509,1
1201,20210516,1
1201,20210523,1
1201,20210530,1
1201,20210606,1
1202,20210405,1
1202,20201225,1
1202,20210101,1
1202,20210402,1
1202,20201121,2
1202,20201128,2
1202,20201205,2
1202,20201212,2
1202,20210424,2
1202,20210501,2
1202,20210508,2
1202,20210515,2
1202,20210522,2
1202,20210529,2
1202,20210605,2
1202,20210612,2
1202,20201122,2
1202,20201129,2
1202,20201206,2
1202,20210425,2
1202,20210502,2
1202,20210509,2
1202,20210516,2
1202,20210523,2
1202,20210530,2
1202,20210606,2
1203,20201123,1
1203,20201130,1
1203,20201124,1
1203,20201201,1
1203,20201208,1
1203,20201202,1
1203,20201209,1
1203,20201119,1
1203,20201126,1
1203,20201203,1
1203,20201210,1
1203,20201127,1
1203,20201211,1
1203,20201128,1
1203,20201205,1
1203,20201212,1
1203,20201129,1
1204,20201225,1
1205,20210405,1
1205,20210101,1
1205,20210402,1
1205,20201121,2
1205,20201128,2
1205,20201205,2
1205,20201212,2
1205,20210424,2
1205,20210501,2
1205,20210508,2
1205,20210515,2
1205,20210522,2
1205,20210529,2
1205,20210605,2
1205,20210612,2
1205,20201122,2
1205,20201129,2
1205,20201206,2
1205,20210425,2
1205,20210502,2
1205,20210509,2
1205,20210516,2
1205,20210523,2
1205,20210530,2
1205,20210606,2
1206,20201123,2
1206,20201121,2
1206,20201122,2
1207,20210503,1
1207,20210510,1
1207,20210517,1
1207,20210524,1
1207,20210531,1
1207,20210607,1
1207,20210504,1
1207,20210511,1
1207,20210518,1
1207,20210525,1
1207,20210601,1
1207,20210608,1
1207,20210505,1
1207,20210512,1
1207,20210519,1
1207,20210526,1
1207,20210602,1
1207,20210609,1
1207,20210506,1
1207,20210513,1
1207,20210520,1
1207,20210527,1
1207,20210603,1
1207,20210610,1
1207,20210507,1
1207,20210514,1
1207,20210521,1
1207,20210528,1
1207,20210604,1
1207,20210611,1
1207,20210501,1
1207,20210508,1
1207,20210515,1
1207,20210522,1
1207,20210529,1
1207,20210605,1
1207,20210612,1
1207,20210502,1
1207,20210509,1
1207,20210516,1
1207,20210523,1
1207,20210530,1
1207,20210606,1
1208,20201123,1
1208,20201130,1
1208,20201207,1
1208,20210426,1
1208,20210503,1
1208,20210510,1
1208,20210517,1
1208,20210531,1
1208,20210607,1
1208,20201124,1
1208,20201201,1
1208,20201208,1
1208,20210427,1
1208,20210504,1
1208,20210511,1
1208,20210518,1
1208,20210525,1
1208,20210601,1
1208,20210608,1
1208,20201125,1
1208,20201202,1
1208,20201209,1
1208,20210428,1
1208,20210505,1
1208,20210512,1
1208,20210519,1
1208,20210526,1
1208,20210602,1
1208,20210609,1
1208,20201119,1
1208,20201126,1
1208,20201203,1
1208,20201210,1
1208,20210429,1
1208,20210506,1
1208,20210520,1
1208,20210527,1
1208,20210603,1
1208,20210610,1
1208,20201120,1
1208,20201127,1
1208,20201204,1
1208,20201211,1
1208,20210430,1
1208,20210507,1
1208,20210514,1
1208,20210521,1
1208,20210528,1
1208,20210604,1
1208,20210611,1
1209,20210405,1
1209,20201225,1
1209,20210101,1
1209,20210402,1
1209,20201121,2
1209,20201128,2
1209,20201205,2
1209,20201212,2
1209,20210501,2
1209,20210508,2
1209,20210515,2
1209,20210522,2
1209,20210529,2
1209,20210605,2
1209,20210612,2
1209,20201122,2
1209,20201129,2
1209,20201206,2
1209,20210502,2
1209,20210509,2
1209,20210516,2
1209,20210523,2
1209,20210530,2
1209,20210606,2
1210,20201123,1
1210,20201130,1
1210,20201207,1
1210,20201124,1
1210,20201201,1
1210,20201208,1
1210,20201125,1
1210,20201202,1
1210,20201209,1
1210,20201119,1
1210,20201203,1
1210,20201210,1
1210,20201120,1
1210,20201127,1
1210,20201204,1
1210,20201211,1
1210,20201121,1
1210,20201128,1
1210,20201205,1
1210,20201212,1
1210,20201122,1
1210,20201129,1
1210,20201206,1
1211,20201123,1
1211,20201130,1
1211,20201207,1
1211,20201124,1
1211,20201201,1
1211,20201208,1
1211,20201202,1
1211,20201209,1
1211,20201119,1
1211,20201126,1
1211,20201203,1
1211,20201210,1
1211,20201127,1
1211,20201211,1
1211,20201128,1
1211,20201205,1
1211,20201212,1
1211,20201129,1
1211,20201206,1
1212,20201130,1
1212,20201207,1
1212,20201201,1
1212,20201208,1
1212,20201202,1
1212,20201209,1
1212,20201119,1
1212,20201203,1
1212,20201210,1
1212,20201127,1
1212,20201204,1
1212,20201211,1
1212,20201128,1
1212,20201205,1
1212,20201212,1
1212,20201129,1
1212,20201206,1
1213,20201123,1
1213,20201130,1
1213,20201207,1
1213,20201124,1
1213,20201201,1
1213,20201208,1
1213,20201125,1
1213,20201202,1
1213,20201209,1
1213,20201119,1
1213,20201126,1
1213,20201203,1
1213,20201210,1
1213,20201127,1
1213,20201204,1
1213,20201211,1
1213,20201128,1
1213,20201212,1
1213,20201129,1
1213,20201206,1
1214,20210405,1
1214,20210503,1
1214,20210510,1
1214,20210517,1
1214,20210524,1
1214,20210531,1
1214,20210607,1
1214,20210504,1
1214,20210511,1
1214,20210518,1
1214,20210525,1
1214,20210601,1
1214,20210608,1
1214,20210505,1
1214,20210512,1
1214,20210519,1
1214,20210526,1
1214,20210602,1
1214,20210609,1
1214,20210506,1
1214,20210513,1
1214,20210520,1
1214,20210527,1
1214,20210603,1
1214,20210610,1
1214,20201225,1
1214,20210101,1
1214,20210402,1
1214,20210507,1
1214,20210514,1
1214,20210521,1
1214,20210528,1
1214,20210604,1
1214,20210611,1
1214,20201226,1
1214,20210501,1
1214,20210508,1
1214,20210515,1
1214,20210522,1
1214,20210529,1
1214,20210605,1
1214,20210612,1
1214,20201122,2
1214,20201129,2
1214,20201206,2
1215,20201123,2
1215,20201130,2
1215,20201207,2
1215,20210405,2
1215,20210503,2
1215,20210510,2
1215,20210517,2
1215,20210524,2
1215,20210531,2
1215,20210607,2
1215,20201124,2
1215,20201201,2
1215,20201208,2
1215,20210504,2
1215,20210511,2
1215,20210518,2
1215,20210525,2
1215,20210601,2
1215,20210608,2
1215,20201125,2
1215,20201202,2
1215,20201209,2
1215,20210505,2
1215,20210512,2
1215,20210519,2
1215,20210526,2
1215,20210602,2
1215,20210609,2
1215,20201119,2
1215,20201126,2
1215,20201203,2
1215,20201210,2
1215,20210506,2
1215,20210513,2
1215,20210520,2
1215,20210527,2
1215,20210603,2
1215,20210610,2
1215,20201120,2
1215,20201127,2
1215,20201204,2
1215,20201211,2
1215,20201225,2
1215,20210101,2
1215,20210402,2
1215,20210507,2
1215,20210514,2
1215,20210521,2
1215,20210528,2
1215,20210604,2
1215,20210611,2
1215,20201121,2
1215,20201128,2
1215,20201205,2
1215,20201212,2
1215,20201226,2
1215,20210501,2
1215,20210508,2
1215,20210515,2
1215,20210522,2
1215,20210529,2
1215,20210605,2
1215,20210612,2
1216,20201123,1
1216,20201130,1
1216,20201207,1
1216,20201124,1
1216,20201201,1
1216,20201208,1
1216,20201125,1
1216,20201202,1
1216,20201209,1
1216,20201119,1
1216,20201126,1
1216,20201203,1
1216,20201210,1
1216,20201120,1
1216,20201127,1
1216,20201204,1
1216,20201211,1
1216,20201128,1
1216,20201205,1
1216,20201212,1
1216,20201129,1
1217,20201130,1
1217,20201207,1
1217,20201201,1
1217,20201208,1
1217,20201125,1
1217,20201202,1
1217,20201209,1
1217,20201119,1
1217,20201126,1
1217,20201203,1
1217,20201210,1
1217,20201127,1
1217,20201204,1
1217,20201211,1
1217,20201128,1
1217,20201205,1
1217,20201212,1
1217,20201129,1
1217,20201206,1
1218,20201123,1
1218,20201130,1
1218,20201207,1
1218,20201124,1
1218,20201201,1
1218,20201208,1
1218,20201125,1
1218,20201202,1
1218,20201209,1
1218,20201119,1
1218,20201126,1
1218,20201203,1
1218,20201210,1
1218,20201120,1
1218,20201127,1
1218,20201204,1
1218,20201211,1
1218,20201128,1
1218,20201205,1
1218,20201212,1
1219,20210405,1
1219,20201225,1
1219,20210101,1
1219,20210402,1
1219,20210501,2
1219,20210508,2
1219,20210515,2
1219,20210522,2
1219,20210529,2
1219,20210605,2
1219,20210612,2
1219,20210502,2
1219,20210509,2
1219,20210516,2
1219,20210523,2
1219,20210530,2
1219,20210606,2
1220,20201123,2
1220,20201130,2
1220,20201207,2
1220,20210426,2
1220,20210503,2
1220,20210510,2
1220,20210517,2
1220,20210524,2
1220,20210531,2
1220,20210607,2
1220,20201124,2
1220,20201201,2
1220,20201208,2
1220,20210427,2
1220,20210504,2
1220,20210511,2
1220,20210518,2
1220,20210525,2
1220,20210601,2
1220,20210608,2
1220,20201125,2
1220,20201202,2
1220,20201209,2
1220,20210428,2
1220,20210505,2
1220,20210512,2
1220,20210519,2
1220,20210526,2
1220,20210602,2
1220,20210609,2
1220,20201119,2
1220,20201126,2
1220,20201203,2
1220,20201210,2
1220,20201224,2
1220,20201231,2
1220,20210429,2
1220,20210506,2
1220,20210513,2
1220,20210520,2
1220,20210527,2
1220,20210603,2
1220,20210610,2
1220,20201120,2
1220,20201127,2
1220,20201204,2
1220,20201211,2
1220,20210430,2
1220,20210507,2
1220,20210514,2
1220,20210521,2
1220,20210528,2
1220,20210604,2
1220,20210611,2
1220,20201121,2
1220,20201128,2
1220,20201205,2
1220,20201212,2
1220,20210424,2
1220,20210501,2
1220,20210508,2
1220,20210515,2
1220,20210522,2
1220,20210529,2
1220,20210605,2
1220,20210612,2
1220,20201122,2
1220,20201129,2
1220,20201206,2
1220,20210425,2
1220,20210502,2
1220,20210509,2
1220,20210516,2
1220,20210523,2
1220,20210530,2
1220,20210606,2
1221,20201123,1
1221,20201130,1
1221,20201207,1
1221,20201124,1
1221,20201201,1
1221,20201208,1
1221,20201125,1
1221,20201202,1
1221,20201209,1
1221,20201119,1
1221,20201203,1
1221,20201210,1
1221,20201120,1
1221,20201127,1
1221,20201204,1
1221,20201211,1
1221,20201128,1
1221,20201205,1
1221,20201212,1
1221,20201129,1
1221,20201206,1
1222,20210426,2
1222,20210503,2
1222,20210510,2
1222,20210517,2
1222,20210524,2
1222,20210531,2
1222,20210607,2
1222,20210427,2
1222,20210504,2
1222,20210511,2
1222,20210518,2
1222,20210525,2
1222,20210601,2
1222,20210608,2
1222,20210428,2
1222,20210505,2
1222,20210512,2
1222,20210519,2
1222,20210526,2
1222,20210602,2
1222,20210609,2
1222,20210429,2
1222,20210506,2
1222,20210513,2
1222,20210520,2
1222,20210527,2
1222,20210603,2
1222,20210610,2
1222,20210430,2
1222,20210507,2
1222,20210514,2
1222,20210521,2
1222,20210528,2
1222,20210604,2
1222,20210611,2
1222,20210424,2
1222,20210501,2
1222,20210508,2
1222,20210515,2
1222,20210522,2
1222,20210529,2
1222,20210605,2
1222,20210612,2
1222,20201122,2
1222,20210425,2
1222,20210502,2
1222,20210509,2
1222,20210516,2
1222,20210523,2
1222,20210530,2
1222,20210606,2
1223,20201123,1
1223,20201130,1
1223,20201207,1
1223,20201124,1
1223,20201201,1
1223,20201208,1
1223,20201125,1
1223,20201202,1
1223,20201209,1
1223,20201119,1
1223,20201126,1
1223,20201203,1
1223,20201210,1
1223,20201120,1
1223,20201127,1
1223,20201204,1
1223,20201211,1
1223,20201128,1
1223,20201212,1
1223,20201129,1
1223,20201206,1
1224,20210423,1
1225,20201121,1
1225,20201205,1
1225,20201212,1
1225,20201122,1
1225,20201206,1
1226,20201123,2
1226,20201207,2
1226,20201206,2
1227,20201121,1
1227,20201205,1
1227,20201212,1
1227,20201122,1
1227,20201129,1
1227,20201206,1
1228,20201123,1
1228,20201130,1
1228,20201207,1
1228,20201124,1
1228,20201201,1
1228,20201125,1
1228,20201202,1
1228,20201209,1
1228,20201119,1
1228,20201126,1
1228,20201203,1
1228,20201210,1
1228,20201120,1
1228,20201127,1
1228,20201204,1
1228,20201211,1
1228,20201121,1
1228,20201128,1
1228,20201205,1
1228,20201212,1
1228,20201122,1
1228,20201129,1
1228,20201206,1
1229,20210405,1
1229,20210524,1
1229,20210513,1
1229,20201225,1
1229,20210101,1
1229,20210402,1
1229,20201226,1
1229,20210501,1
1229,20201129,2
1230,20201123,1
1230,20201130,1
1230,20201201,1
1230,20201125,1
1230,20201202,1
1230,20201209,1
1230,20201119,1
1230,20201126,1
1230,20201203,1
1230,20201210,1
1230,20201120,1
1230,20201127,1
1230,20201204,1
1230,20201211,1
1230,20201121,1
1230,20201128,1
1230,20201205,1
1230,20201212,1
1230,20201122,1
1230,20201129,1
1230,20201206,1
1231,20210118,2
1231,20210125,2
1231,20210201,2
1231,20210208,2
1231,20210215,2
1231,20210222,2
1231,20210301,2
1231,20210308,2
1231,20210315,2
1231,20210322,2
1231,20210329,2
1231,20210405,2
1231,20210524,2
1231,20210119,2
1231,20210126,2
1231,20210202,2
1231,20210209,2
1231,20210216,2
1231,20210223,2
1231,20210302,2
1231,20210309,2
1231,20210316,2
1231,20210323,2
1231,20210330,2
1231,20210120,2
1231,20210127,2
1231,20210203,2
1231,20210210,2
1231,20210217,2
1231,20210224,2
1231,20210303,2
1231,20210310,2
1231,20210317,2
1231,20210324,2
1231,20210331,2
1231,20201224,2
1231,20201231,2
1231,20210121,2
